geo_id,geo_type,acres,du_cty,du_cmps,prd_viol,foreclsr,asst_unts,avg_huval,sqft_val,avg_n_hval,sqft_n_val,avg_c_hval,sqft_c_val,yrblt_mdn,pc_nprf35,pc_nhsg,pc_nclgg,pc_hmbl,pc_frlu,cc_prvdrs,cc_cpcty,cc_enrlmt,medhhinc,pc_fmpv,pc_unem,crm_pers,crm_prop,crm_scty,ofns_pers,ofns_prop,ofns_scty,crash,prmry_ems,prmry_fire,pc_n_trst,trst_trps,pc_no_vhcl,avg_stcnd,gds_svcs,pc_nappr,pc_nvterm,hu,tot_pop,pc_un5,pc_un18,pc_ov64,pc_wht,pc_afrm,pc_asn,pc_hisp,pc_othm,hh,fam,pc_fmwc,pc_fhwc,pc_own
550250027002,Census Block Group,239.4,997,0,22,1,155,317219,244.31,297192,246.88,466388,321.94,1951,69.23,2.9,50.98,2.5,55,6,269,79,49250,9.3,1.1,5,42,34,18,57,52,19,162,91,13.44,766,16.7,6.4,"P,B",-1,-1,770,1443,5.3,15.1,18,80.8,5.2,2.4,6.5,5.1,746,341,15,4.7,62.2
550250027003,Census Block Group,360.5,563,0,10,0,0,294663,258.74,276783,256.94,-5,-5,1951,68.75,0,52.94,0,45.1,7,295,178,58462,9.5,0,10,23,51,11,30,56,37,170,103,4.44,2938,4.6,6.4,"B,G",-1,-1,565,1042,4.7,14.3,18.3,87.2,2.1,0.8,6.2,3.6,540,241,16.9,3.9,79.3
550250028001,Census Block Group,250.2,739,0,14,0,0,313894,225.15,291570,231.07,-5,-5,1950,48,0,32.47,3.2,33.3,6,400,138,76080,2.9,10.9,7,29,31,11,42,57,22,183,99,13.13,741,1.9,5.1,"P,B",20,5,741,1513,3.7,14.7,19.4,85.3,2.2,1.1,7.1,4.2,714,405,17.8,2,80.8
550250028002,Census Block Group,167.3,335,0,6,0,1,326603,198.07,289820,211.15,-5,-5,1952,-1,0,25,0,16.7,6,125,77,86548,0,0,0,12,10,2,13,25,27,81,55,44.18,711,2.7,6.1,"P,B,G",-1,-1,317,681,4.8,12.9,21.3,83.3,2.2,1.9,6.9,5.7,301,173,18.9,1.7,87.7
550250029001,Census Block Group,310.4,420,0,11,0,8,313234,194.83,298057,205.56,-5,-5,1958,83.33,8.1,79.02,9.1,65.1,5,31,10,73654,3.7,2.3,16,49,48,13,59,81,19,161,95,4.76,651,2.4,6.2,"P,B,G",-1,-1,411,1002,3.8,21,17.8,64.1,9.3,5.2,14.4,7.1,405,242,24.7,6.4,65.2
550250029002,Census Block Group,120.5,436,0,8,0,1,301244,195.53,306995,195.78,217250,168.93,1957,64.03,8.9,62.03,2.9,59.8,4,102,2,62411,6.1,7.6,0,10,6,2,19,24,20,104,50,0.46,651,2,6,"P,B,G",-1,-1,434,960,4.5,15.8,15.9,73.5,4.9,5.5,11.7,4.4,424,237,20.5,4.2,67.2
550250029003,Census Block Group,137.7,217,0,2,0,0,354811,174.15,393070,169.27,172198,148.3,1963,-1,5.3,50,0,44.7,4,172,58,-5,-5,-5,0,4,1,0,8,1,2,26,10,43.32,50,3.5,6.6,"P,B,G",-1,-1,221,497,7,18.5,17.3,82.1,4.8,0.4,9.3,3.4,215,153,30.7,9.3,92.1
550250030011,Census Block Group,193.6,401,0,4,2,0,349057,181.45,354571,173.89,-5,-5,1979,68.57,2.4,38.58,3.8,29.7,6,89,86,103333,0,1.6,0,9,6,8,21,24,11,60,30,13.97,182,0,7.1,None,-1,-1,402,996,5.4,19.4,20.8,86.3,2.8,3.7,3,4.1,392,292,24.2,1.3,93.6
550250030012,Census Block Group,203.6,396,0,6,0,0,350978,170.01,355883,158.36,-5,-5,1969,52.63,1.4,24.64,3.4,16.9,3,67,62,104740,0,0,2,8,6,1,17,17,4,81,29,25.76,182,0,7.1,B,-1,-1,400,1033,6.3,18.2,28.2,81.6,3.6,6.1,4.3,4.5,400,310,19.5,1.2,95
550250030013,Census Block Group,143.5,546,0,6,0,83,324310,183.74,321959,186.31,173483,164.98,1966,72.97,5.9,70.59,9.9,68.3,2,191,84,69583,8.5,0,6,39,34,21,40,55,15,232,95,17.03,182,8.4,6.8,"P,B",-1,-1,472,1019,4.8,22,17.3,77.9,6.4,4.6,5.2,5.9,455,273,25.7,3.3,77.4
550250030014,Census Block Group,269.8,426,0,6,0,0,289210,211.7,285241,205.95,-5,-5,1968,73.33,7.1,64.29,21.4,68.1,6,426,163,69688,31.3,14.6,10,35,32,23,62,76,26,237,85,41.31,473,3,6.6,"P,B,G",-1,-1,431,832,4.7,20,18.3,68.3,17.3,1.6,6.4,6.5,411,214,22.6,8.3,56.4
550250030015,Census Block Group,121.4,378,0,13,1,0,306465,191.65,302233,190.11,-5,-5,1963,56,3.8,54.72,6.3,36.4,6,107,91,72358,2.5,0,2,14,5,3,16,14,7,120,31,10.05,413,1.8,6.5,B,-1,-1,377,895,5.3,19.4,19.7,77.1,6.7,1.7,8.8,5.7,357,255,17.6,3.9,86.3
550250030021,Census Block Group,201.9,759,0,16,0,0,327428,204.38,326488,211.02,233441,160.24,1979,86.59,10.2,80.74,5.2,74.3,9,135,78,49398,3.4,0,11,28,39,32,49,85,23,189,67,6.59,413,11.1,7.6,B,16.2,8.8,758,1902,5.6,22.1,11.3,45.4,20.8,5.2,21.5,7.2,740,404,25.5,9.6,30.4
550250030022,Census Block Group,247.3,707,0,25,0,96,328314,188.4,333176,176.21,177818,151.45,1983,87.27,9.1,86.82,11.5,79,9,264,174,68105,21.1,1.1,6,31,46,16,41,68,30,317,117,64.92,647,17.2,7.3,"B,G",16.7,10,699,1455,6.6,21.4,16.1,57.9,19.4,4,12.9,5.8,685,331,26.3,10.5,21
550250031001,Census Block Group,191.1,596,0,8,0,1,343639,197.26,342365,205.74,-5,-5,1969,55.88,0,42.06,0,43,6,206,109,77560,0,0,2,8,16,10,15,26,12,187,81,45.47,182,0.3,6.2,"P,B",-1,-1,594,1285,4.7,17.7,26.5,80.5,6.4,2.2,5.8,5.1,569,350,20.4,3.2,71.7
550250031002,Census Block Group,204.7,543,0,22,0,0,325622,192.57,314430,198.02,205467,188.5,1978,61.19,5.9,59.8,3,50.5,4,58,66,75000,8.4,5.1,2,13,10,3,14,18,10,112,30,29.1,242,0,6.6,B,26.9,5.8,543,1415,6,23.3,16.1,69.3,8.6,1.6,11.4,9.1,533,364,29.1,6,75.8
550250031003,Census Block Group,1803.3,865,0,11,1,2,363197,198.4,334199,195.2,341003,210.55,1984,62.25,6.4,45.35,5.8,42.3,6,240,17,112109,0,2.3,13,95,73,24,122,116,45,522,214,41.39,498,2.7,7.3,"P,B",16.5,7,858,2170,5.8,20.7,18.3,75.7,7.9,4.3,6.6,5.5,846,650,27.8,3.8,85.5
550250031004,Census Block Group,300.4,590,0,6,3,0,356236,186.8,307802,196.94,-5,-5,1966,54.55,4.4,47.25,1.2,28.3,8,502,136,99559,0,10,4,9,20,8,26,26,31,423,118,10.34,242,4.5,6.5,"P,B",-1,-1,590,1335,5.6,18.3,23.7,79.9,5,1,8.5,5.6,581,378,22.4,3.1,84.3
550250032001,Census Block Group,538.2,101,1196,0,0,0,-5,-5,-5,-5,515900,392.76,1963,30.18,0,2.59,15.4,45.7,7,464,298,42216,8,1,3,5,3,0,10,0,33,49,96,11.26,3089,22,4.2,"P,B,G",20.2,5.3,1238,2394,10.9,23.9,1.9,31,5.3,47.4,9.6,6.7,1081,555,33.5,5.5,2.5
550250105011,Census Block Group,483.7,612,0,3,0,0,405536,198.69,460956,205.89,352775,213.15,2008,-1,-1,-1,-1,-1,5,38,18,104559,1.2,0.6,0,3,2,0,11,1,10,46,22,90.2,231,2.5,7.8,B,13.4,10.3,578,1655,10.2,33.6,8.7,80.4,2.6,5.9,4.3,6.9,537,449,51.6,2.8,84.4
550250105012,Census Block Group,609,573,0,15,2,0,357628,204.99,324019,194.45,212411,158.82,2005,74.86,7.3,57.15,4.1,49.7,6,321,84,-5,-5,-5,3,29,29,7,38,44,19,82,60,13.96,231,1.7,7.3,B,13,3,551,1491,8.9,26.4,4.9,61.3,13.8,4.6,12.2,8.1,547,385,38.9,6.7,75.8
550250107023,Census Block Group,154.9,631,0,2,1,0,364991,198.02,344862,195.94,298093,192.69,2000,45.24,0.9,41.51,2.5,29.8,9,247,133,109922,0,0,0,17,11,8,19,17,15,143,48,100,0,0,7.3,"P,B,G",-1,-1,519,1235,6.6,15.7,19.4,72.3,5.6,10.5,6.6,5,474,278,25.5,3,74.5
550250107025,Census Block Group,212.6,730,0,7,1,0,380107,199.41,370008,196.47,257215,175.12,2000,39.5,0,18.56,4,8.9,7,139,81,120794,0,3.6,1,10,7,1,15,8,2,46,16,99.73,0,0,7.8,"P,B,G",9.5,8.5,729,1972,8.5,27.2,5.9,71.8,3.6,13,4.9,6.8,718,538,40.9,2.6,94
550250108011,Census Block Group,242.7,1221,0,7,1,0,399478,202.85,371159,210.25,280253,195.57,2005,41.38,0.7,28.36,5.6,31.7,6,253,120,89806,0,3,0,14,3,7,19,8,3,133,46,100,0,0,7.7,"P,B,G",15.8,9.5,937,1909,7.5,19.7,8.9,78.3,3.5,7.9,6.3,4.1,923,465,24.9,2.8,63.2
550250108013,Census Block Group,148.4,708,0,4,0,68,489103,173.26,437040,196.37,295775,199.3,1999,37.04,3.5,36.11,5.6,38.3,7,365,121,101563,0,2.3,0,14,3,3,16,12,15,65,38,100,0,10.2,7.6,"P,B,G",-1,-1,708,1435,5.8,19.9,10,72.5,6.3,7.9,7.6,5.7,700,339,21.7,3.3,42
550250108014,Census Block Group,279.4,455,0,8,1,0,425313,191.58,412071,180.25,293313,206.09,2002,56,2.9,16.67,0.8,9.2,2,128,4, ,0,0,0,2,1,3,3,2,4,28,15,100,0,0,7.8,None,-1,-1,451,1271,8.8,25.9,7.6,78.3,1.4,9.5,5.6,5.2,451,352,42.8,1.8,95.8
550250109031,Census Block Group,466.8,814,0,3,0,0,701000,215.38,606169,190.61,509743,268.21,2008,40,2.7,12,10.2,18.4,2,42,44,118162,0,0,0,13,1,0,17,0,9,50,38,84.77,70,0,7.8,B,13.3,8.3,777,1662,3.9,16.7,19.5,74.8,2.4,16.1,3.3,3.4,739,465,22.3,1.1,71.9
550250109032,Census Block Group,440.9,811,0,1,0,0,729950,203.66,608513,195.99,410209,282.24,2011,36.57,2.4,7.28,0,6.4,2,42,44,126779,0.5,2.8,1,2,4,1,5,2,0,45,20,97.53,70,0,7.7,B,8.4,9.6,809,1882,7,20.9,9.7,79.2,0.5,13.4,3.7,3.1,798,505,29.7,1.6,66.4
550250109033,Census Block Group,717.8,439,0,6,0,0,537700,243.61,561801,204.66,-5,-5,2011,-1,0,0,7.1,0,0,0,0,98100,0,2.5,0,3,3,3,12,5,11,23,16,66.51,70,0,8.2,B,-1,-1,408,801,8.1,19.5,8.6,74.3,2.6,13.6,3.7,5.7,396,188,20.7,0.5,39.4
550250109051,Census Block Group,351.4,757,0,11,0,0,407191,188.04,343125,182.11,260645,210.26,1998,-1,21.1,57.89,4.3,66.7,1,51,0,79935,0,12.3,1,46,17,7,49,31,35,133,61,71.47,310,4.7,7.3,"P,B,G",-1,-1,753,1203,3.5,8.2,22.8,73.2,2.3,16.6,5.2,2.7,714,257,9.8,1,30.3
550250109052,Census Block Group,498.2,796,0,2,0,0,443351,182.47,493100,185.38,450865,274.7,2006,-1,0,4.77,0,0,3,335,93,-5,-5,-5,0,25,27,7,43,44,12,262,124,48.87,239,8.4,6.4,"P,B",-1,-1,659,1014,2.6,7.3,35,78.9,1.9,8.7,7.7,2.9,643,182,9.4,2.2,21
550250109053,Census Block Group,448.2,1394,0,7,0,0,546770,228.09,484336,229.63,-5,-5,2019,48.27,2.4,12.2,8.3,9.6,2,260,0,137776,0,2.1,0,14,1,2,20,5,6,25,23,100,0,0,8.6,B,7,10.8,829,1706,9.4,17.7,4.3,74.1,1.9,15.6,4.6,3.8,806,402,21.9,0.5,48.5
550250109054,Census Block Group,738,1106,0,16,0,0,415925,226.11,412103,221.57,312279,209.65,2015,56.52,3.3,15,2.3,22.6,5,310,44,94083,0,2.7,0,18,10,5,18,10,30,46,36,100,246,0,8.2,"P,B,G",8.5,11.9,494,940,6.4,14,3.9,79,2.1,11.4,3.9,3.5,473,210,16.3,3.2,38.1
550250109061,Census Block Group,911.7,1044,0,12,0,0,697800,243.5,615420,230.99,427063,253.5,2016,-1,-1,-1,-1,-1,3,310,0,131571,0,0,0,17,6,0,25,5,22,196,90,100,0,11.8,7.5,B,15.8,14.7,689,1743,9.2,31.3,12.4,62.9,1.3,27.7,2.5,5.6,669,465,47.9,3.4,60
550250109062,Census Block Group,418.5,1209,0,2,0,0,842749,203.04,883178,206.1,444277,252.67,2002,-1,-1,-1,-1,-1,2,135,0,127656,5,1.2,1,21,1,4,35,12,8,200,100,100,0,0,7.3,None,11.3,4.8,1199,2981,5.6,27.3,9,67.2,1.9,23.1,3.6,4.2,1168,733,36.5,2.5,57.4
550250110001,Census Block Group,54.7,138,0,0,0,0,467760,206.47,460157,224,-5,-5,1961,-1,-1,-1,-1,-1,1,85,77,-5,-5,-5,0,1,1,0,2,0,13,20,13,82.61,513,9.8,7.1,"P,B",-1,-1,83,149,5.4,12.8,31.3,84.6,0.7,5.4,4,5.3,83,49,13.3,2.3,62.4
550250112011,Census Block Group,1143.5,918,0,9,0,0,521672,185.06,510446,179.96,269904,168.57,1978,54.32,0,15.42,2.3,17.4,2,68,17,88885,11.7,4.8,1,18,9,2,27,8,10,273,164,100,0,1.8,7.4,B,-1,-1,912,1556,1.9,9.6,47.8,89.5,1.7,2.1,3.5,3.1,851,444,7.6,1.1,97.3
550250114031,Census Block Group,506.8,960,0,10,0,0,404745,188.38,393946,190.63,300850,196.43,2003,61.11,0,43.94,0,34.3,5,97,0,98125,2.9,1,0,9,6,7,15,10,8,94,44,69.06,60,1.2,7.6,B,16.9,12.3,952,1912,4.8,14.1,14.4,78.9,6.1,4.9,5.2,4.8,936,477,17.1,2.5,51.5
550250114032,Census Block Group,290.9,619,0,7,0,216,376451,202.89,332690,204.64,253621,182.77,2007,83.78,2.9,71.43,7.1,64.2,3,83,0,80940,0,0,5,11,13,4,16,5,3,66,39,57.03,60,4.1,7.6,None,10,8.6,394,1013,9.2,24.2,8.8,70.7,10,4.6,7.6,7.1,388,270,34.8,3.9,82.2
550250114051,Census Block Group,1298.6,1561,0,3,0,0,345338,224.19,343033,207.72,280631,163.61,2002,-1,-1,-1,-1,-1,2,256,134,77439,0,0,6,38,54,10,49,78,66,409,144,99.81,257,10.1,7.3,"P,B",13.3,6,1216,2211,5.2,13.7,23.1,65.5,3.9,21.4,5,4.2,1148,450,14.2,1.9,23.7
550250114052,Census Block Group,695.5,886,0,5,0,57,-5,-5,-5,-5,211679,170.22,2003,-1,-1,-1,-1,-1,2,146,100,76227,0,0,6,48,50,12,76,43,58,298,120,75.51,227,2,8.4,"P,B",-1,-1,834,1398,3.9,13,11.9,69.8,8.4,8.4,8.6,4.8,742,245,14.5,4.6,39.5
550250114053,Census Block Group,1610,593,0,11,0,0,412504,211.41,322338,188.31,424050,259.47,2019,-1,-1,-1,-1,-1,2,210,205,-5,-5,-5,0,19,9,6,31,17,13,9,6,100,0,0,7.7,B,-1,-1,287,525,5.6,19.7,4,63.3,7.1,15.1,7.1,7.5,238,130,27.3,0.8,61.7
550250114061,Census Block Group,527.9,1520,0,11,3,0,405897,196.66,378110,196.66,290775,204.68,2007,64.14,0.8,29.47,5.5,23.6,7,109,12,91449,3.9,3.2,0,49,9,6,61,37,11,170,92,41.51,60,0,7.6,"P,B,G",9.1,4.9,1094,2611,5.7,20.8,15.9,72.5,8.8,6.3,6.9,5.4,1046,696,26.6,3.9,89.4
550250114062,Census Block Group,237,1176,0,9,0,94,374314,198.39,343969,205.45,282130,204.81,2014,92,4.2,64.21,19.9,66.2,4,28,20,84522,0,3.3,8,26,43,14,44,57,6,448,146,58.67,60,8.6,7.7,"P,B,G",12.2,14.4,1109,2240,6.1,17.5,19.6,71.7,12,5.1,6.4,4.9,1094,427,18.6,6.5,22.2
550250114071,Census Block Group,3668,855,0,5,0,65,495101,173.7,405928,180.64,224418,176.63,1998,47.97,0,26.44,5,14,3,22,12,59234,6.5,1.1,7,49,41,12,71,50,35,162,97,99.53,60,1.9,6.3,"P,B,G",-1,-1,885,1571,2.4,11.4,26.1,79,6,2.9,6.2,5.9,844,376,13,1.9,66.5
Madison,City of Madison,53464.9,134356,6850,1882,90,6443,418490,220.53,450471,219.29,282910,220.96,1977,59.62,7.7,50.97,5.8,49.5,275,12036,5067,70466,5.9,2.7,1138,7359,7331,2874,9864,14239,2576,24258,13331,37.53,10317,11.2,7.1,"P,B,G",17.7,9,128444,274622,5,16.4,13.1,68.8,7.3,9.4,9,5.4,123011,55236,19,3.8,44.5
